"","Marca temporal","Fecha","Titular","Enlace","Horario","Duración","Analista","Tipo_noticiero","Noticiero","Nivel_gobierno","Organización","Tendencia","id"
"302",2022-06-03 15:55:53,2022-06-03,"Autoridades refrendan compromiso por la seguridad en planteles de la UG.","https://drive.google.com/file/d/1kufjOsW79PGAXFKVI1K1BIAudJC0fS4q/view?usp=sharing","Vespertino",00:05:09,"Braulio","Televisión","TV4"," organismos autonomos","ssp",NA,2022-06-03 15:55:53
"303",2022-06-03 15:55:53,2022-06-03,"Autoridades refrendan compromiso por la seguridad en planteles de la UG.","https://drive.google.com/file/d/1kufjOsW79PGAXFKVI1K1BIAudJC0fS4q/view?usp=sharing","Vespertino",00:05:09,"Braulio","Televisión","TV4"," organismos autonomos"," ug",NA,2022-06-03 15:55:53
"304",2022-06-03 15:55:53,2022-06-03,"Autoridades refrendan compromiso por la seguridad en planteles de la UG.","https://drive.google.com/file/d/1kufjOsW79PGAXFKVI1K1BIAudJC0fS4q/view?usp=sharing","Vespertino",00:05:09,"Braulio","Televisión","TV4"," organismos autonomos"," secretaria ejecutiva del sistema estatal de seguridad publica del estado",NA,2022-06-03 15:55:53
"305",2022-06-03 15:59:47,2022-06-03,"El gobernador reiteró que entre Guanajuato y Jalisco existe un pacto de protección a las áreas naturales.","https://drive.google.com/file/d/17ixcWVNn19fLdk1hJUMQEAVrSTw6UDaU/view?usp=sharing","Vespertino",00:01:50,"Braulio","Televisión","TV4","gobierno estatal","gobernador diego sinhue rodriguez vallejo",NA,2022-06-03 15:59:47
"306",2022-06-03 15:59:47,2022-06-03,"El gobernador reiteró que entre Guanajuato y Jalisco existe un pacto de protección a las áreas naturales.","https://drive.google.com/file/d/17ixcWVNn19fLdk1hJUMQEAVrSTw6UDaU/view?usp=sharing","Vespertino",00:01:50,"Braulio","Televisión","TV4","gobierno estatal"," smaot",NA,2022-06-03 15:59:47
"307",2022-06-03 16:01:43,2022-06-03,"Obtiene la FGE vinculación a proceso a “La Patrona”; por el homicidio de un hombre.","https://drive.google.com/file/d/1cnwV1reJzYnaOXVwdjghaZ4D11GDjvGF/view?usp=sharing","Vespertino",00:03:57,"Elisa","Radio","Así Sucede Celaya","gobierno estatal","fge",NA,2022-06-03 16:01:43
"308",2022-06-03 16:01:43,2022-06-03,"Obtiene la FGE vinculación a proceso a “La Patrona”; por el homicidio de un hombre.","https://drive.google.com/file/d/1cnwV1reJzYnaOXVwdjghaZ4D11GDjvGF/view?usp=sharing","Vespertino",00:03:57,"Elisa","Radio","Así Sucede Celaya","gobierno estatal"," apaseo el alto",NA,2022-06-03 16:01:43
"309",2022-06-03 16:01:43,2022-06-03,"Obtiene la FGE vinculación a proceso a “La Patrona”; por el homicidio de un hombre.","https://drive.google.com/file/d/1cnwV1reJzYnaOXVwdjghaZ4D11GDjvGF/view?usp=sharing","Vespertino",00:03:57,"Elisa","Radio","Así Sucede Celaya"," partidos politicos","fge",NA,2022-06-03 16:01:43
"310",2022-06-03 16:01:43,2022-06-03,"Obtiene la FGE vinculación a proceso a “La Patrona”; por el homicidio de un hombre.","https://drive.google.com/file/d/1cnwV1reJzYnaOXVwdjghaZ4D11GDjvGF/view?usp=sharing","Vespertino",00:03:57,"Elisa","Radio","Así Sucede Celaya"," partidos politicos"," apaseo el alto",NA,2022-06-03 16:01:43
"311",2022-06-03 16:01:43,2022-06-03,"Obtiene la FGE vinculación a proceso a “La Patrona”; por el homicidio de un hombre.","https://drive.google.com/file/d/1cnwV1reJzYnaOXVwdjghaZ4D11GDjvGF/view?usp=sharing","Vespertino",00:03:57,"Elisa","Radio","Así Sucede Celaya"," municipios","fge",NA,2022-06-03 16:01:43
"312",2022-06-03 16:01:43,2022-06-03,"Obtiene la FGE vinculación a proceso a “La Patrona”; por el homicidio de un hombre.","https://drive.google.com/file/d/1cnwV1reJzYnaOXVwdjghaZ4D11GDjvGF/view?usp=sharing","Vespertino",00:03:57,"Elisa","Radio","Así Sucede Celaya"," municipios"," apaseo el alto",NA,2022-06-03 16:01:43
"313",2022-06-03 16:02:25,2022-06-03,"Sujetos armados ejecutaron a un hombre al interior de una tienda de abarrotes; Irapuato.","https://drive.google.com/file/d/1cOCbHEYe6ukb7GjUQsreOIeCoit1LetS/view?usp=sharing","Vespertino",00:01:28,"Elisa","Radio","Así Sucede Celaya","gobierno estatal","irapuato","inseguridad",2022-06-03 16:02:25
"314",2022-06-03 16:02:25,2022-06-03,"Sujetos armados ejecutaron a un hombre al interior de una tienda de abarrotes; Irapuato.","https://drive.google.com/file/d/1cOCbHEYe6ukb7GjUQsreOIeCoit1LetS/view?usp=sharing","Vespertino",00:01:28,"Elisa","Radio","Así Sucede Celaya","gobierno estatal"," fge","inseguridad",2022-06-03 16:02:25
"315",2022-06-03 16:02:25,2022-06-03,"Sujetos armados ejecutaron a un hombre al interior de una tienda de abarrotes; Irapuato.","https://drive.google.com/file/d/1cOCbHEYe6ukb7GjUQsreOIeCoit1LetS/view?usp=sharing","Vespertino",00:01:28,"Elisa","Radio","Así Sucede Celaya","gobierno estatal"," seguridad","inseguridad",2022-06-03 16:02:25
"316",2022-06-03 16:02:25,2022-06-03,"Sujetos armados ejecutaron a un hombre al interior de una tienda de abarrotes; Irapuato.","https://drive.google.com/file/d/1cOCbHEYe6ukb7GjUQsreOIeCoit1LetS/view?usp=sharing","Vespertino",00:01:28,"Elisa","Radio","Así Sucede Celaya"," municipios","irapuato","inseguridad",2022-06-03 16:02:25
"317",2022-06-03 16:02:25,2022-06-03,"Sujetos armados ejecutaron a un hombre al interior de una tienda de abarrotes; Irapuato.","https://drive.google.com/file/d/1cOCbHEYe6ukb7GjUQsreOIeCoit1LetS/view?usp=sharing","Vespertino",00:01:28,"Elisa","Radio","Así Sucede Celaya"," municipios"," fge","inseguridad",2022-06-03 16:02:25
"318",2022-06-03 16:02:25,2022-06-03,"Sujetos armados ejecutaron a un hombre al interior de una tienda de abarrotes; Irapuato.","https://drive.google.com/file/d/1cOCbHEYe6ukb7GjUQsreOIeCoit1LetS/view?usp=sharing","Vespertino",00:01:28,"Elisa","Radio","Así Sucede Celaya"," municipios"," seguridad","inseguridad",2022-06-03 16:02:25
"319",2022-06-03 16:04:56,2022-06-03,"Entrevista al organizador de Expo Viaja By Natur León.","https://drive.google.com/file/d/1j9witkBdgsv9cdozIzi3OPDSAFmPZrDA/view?usp=sharing","Vespertino",00:03:50,"Braulio","Televisión","TV4","gobierno estatal","leon",NA,2022-06-03 16:04:56
"320",2022-06-03 16:04:56,2022-06-03,"Entrevista al organizador de Expo Viaja By Natur León.","https://drive.google.com/file/d/1j9witkBdgsv9cdozIzi3OPDSAFmPZrDA/view?usp=sharing","Vespertino",00:03:50,"Braulio","Televisión","TV4","gobierno estatal"," sectur",NA,2022-06-03 16:04:56
"321",2022-06-03 16:04:56,2022-06-03,"Entrevista al organizador de Expo Viaja By Natur León.","https://drive.google.com/file/d/1j9witkBdgsv9cdozIzi3OPDSAFmPZrDA/view?usp=sharing","Vespertino",00:03:50,"Braulio","Televisión","TV4"," municipios","leon",NA,2022-06-03 16:04:56
"322",2022-06-03 16:04:56,2022-06-03,"Entrevista al organizador de Expo Viaja By Natur León.","https://drive.google.com/file/d/1j9witkBdgsv9cdozIzi3OPDSAFmPZrDA/view?usp=sharing","Vespertino",00:03:50,"Braulio","Televisión","TV4"," municipios"," sectur",NA,2022-06-03 16:04:56
"323",2022-06-03 16:06:26,2022-06-03,"Seguirán incrementando los espacios libres de humo en la entidad; SSG.","https://drive.google.com/file/d/1lawk4COoI9IjvO-ygB1mgfsYPw3OQcTl/view?usp=sharing","Vespertino",00:03:20,"Elisa","Radio","Así Sucede Celaya","gobierno estatal","ssg",NA,2022-06-03 16:06:26
"324",2022-06-03 16:06:26,2022-06-03,"Seguirán incrementando los espacios libres de humo en la entidad; SSG.","https://drive.google.com/file/d/1lawk4COoI9IjvO-ygB1mgfsYPw3OQcTl/view?usp=sharing","Vespertino",00:03:20,"Elisa","Radio","Así Sucede Celaya"," municipios","ssg",NA,2022-06-03 16:06:26
"325",2022-06-03 16:06:38,2022-06-03,"Un muerto, un herido y restos humanos son los hechos delictivos registrados en distintos puntos de Salamanca.","https://drive.google.com/file/d/1cD6WEKuY14DX7iAuk0AhrwdxCJpCGnLD/view?usp=sharing","Vespertino",00:02:45,"Elisa","Radio","Así Sucede Celaya","gobierno estatal","salamanca","inseguridad",2022-06-03 16:06:38
"326",2022-06-03 16:06:38,2022-06-03,"Un muerto, un herido y restos humanos son los hechos delictivos registrados en distintos puntos de Salamanca.","https://drive.google.com/file/d/1cD6WEKuY14DX7iAuk0AhrwdxCJpCGnLD/view?usp=sharing","Vespertino",00:02:45,"Elisa","Radio","Así Sucede Celaya","gobierno estatal"," seguridad","inseguridad",2022-06-03 16:06:38
"327",2022-06-03 16:06:38,2022-06-03,"Un muerto, un herido y restos humanos son los hechos delictivos registrados en distintos puntos de Salamanca.","https://drive.google.com/file/d/1cD6WEKuY14DX7iAuk0AhrwdxCJpCGnLD/view?usp=sharing","Vespertino",00:02:45,"Elisa","Radio","Así Sucede Celaya"," municipios","salamanca","inseguridad",2022-06-03 16:06:38
"328",2022-06-03 16:06:38,2022-06-03,"Un muerto, un herido y restos humanos son los hechos delictivos registrados en distintos puntos de Salamanca.","https://drive.google.com/file/d/1cD6WEKuY14DX7iAuk0AhrwdxCJpCGnLD/view?usp=sharing","Vespertino",00:02:45,"Elisa","Radio","Así Sucede Celaya"," municipios"," seguridad","inseguridad",2022-06-03 16:06:38
"329",2022-06-03 16:07:31,2022-06-03,"Entrevista al Regidor Michel Ángel Martínez,  habla de la jornada de educación para las comunidades de Celaya.","https://drive.google.com/file/d/1Sen93TSijqlxHNcy1oNBX3NmLrULIkJY/view?usp=sharing","Vespertino",00:20:28,"Elisa","Radio","Así Sucede Celaya","gobierno estatal","celaya",NA,2022-06-03 16:07:31
"330",2022-06-03 16:07:31,2022-06-03,"Entrevista al Regidor Michel Ángel Martínez,  habla de la jornada de educación para las comunidades de Celaya.","https://drive.google.com/file/d/1Sen93TSijqlxHNcy1oNBX3NmLrULIkJY/view?usp=sharing","Vespertino",00:20:28,"Elisa","Radio","Así Sucede Celaya","gobierno estatal"," seg",NA,2022-06-03 16:07:31
"331",2022-06-03 16:07:31,2022-06-03,"Entrevista al Regidor Michel Ángel Martínez,  habla de la jornada de educación para las comunidades de Celaya.","https://drive.google.com/file/d/1Sen93TSijqlxHNcy1oNBX3NmLrULIkJY/view?usp=sharing","Vespertino",00:20:28,"Elisa","Radio","Así Sucede Celaya"," municipios","celaya",NA,2022-06-03 16:07:31
"332",2022-06-03 16:07:31,2022-06-03,"Entrevista al Regidor Michel Ángel Martínez,  habla de la jornada de educación para las comunidades de Celaya.","https://drive.google.com/file/d/1Sen93TSijqlxHNcy1oNBX3NmLrULIkJY/view?usp=sharing","Vespertino",00:20:28,"Elisa","Radio","Así Sucede Celaya"," municipios"," seg",NA,2022-06-03 16:07:31
"333",2022-06-03 16:07:42,2022-06-03,"Confirmó que hay 3 pacientes hospitalizados por covid; SSG.","https://drive.google.com/file/d/1Sen93TSijqlxHNcy1oNBX3NmLrULIkJY/view?usp=sharing","Vespertino",00:02:20,"Elisa","Radio","Así Sucede Celaya","gobierno estatal","ssg","covid-19",2022-06-03 16:07:42
"334",2022-06-03 16:07:42,2022-06-03,"Confirmó que hay 3 pacientes hospitalizados por covid; SSG.","https://drive.google.com/file/d/1Sen93TSijqlxHNcy1oNBX3NmLrULIkJY/view?usp=sharing","Vespertino",00:02:20,"Elisa","Radio","Así Sucede Celaya"," municipios","ssg","covid-19",2022-06-03 16:07:42
"335",2022-06-03 16:08:16,2022-06-03,"Con el Pase Verde EXPLORA recibe 1 400 ciudadanos cada domingo.","https://drive.google.com/file/d/1TllKuUbQVIskalJS2S09A3Ze3kDqQ6yU/view?usp=sharing","Vespertino",00:02:02,"Braulio","Televisión","TV4","municipios","leon",NA,2022-06-03 16:08:16
"336",2022-06-03 16:12:14,2022-06-03,"Habitantes y autoridades de Irapuato se suman para instalar alumbrado público.","https://drive.google.com/file/d/1YqTjymB3vwMCPPr5GWE9n8AI6JNM2eqk/view?usp=sharing","Vespertino",00:02:04,"Braulio","Televisión","TV4","municipios","irapuato",NA,2022-06-03 16:12:14
"337",2022-06-03 16:21:04,2022-06-03,"El Secretario de Educación de Guanajuato habla del pacto social por la educación.","https://drive.google.com/file/d/1vVHF4zF8nSL2N5W5y9NpMMWG6ES3y_VZ/view?usp=sharing","Vespertino",00:07:43,"Braulio","Televisión","TV4","gobierno estatal","seg",NA,2022-06-03 16:21:04
"338",2022-06-03 16:23:38,2022-06-03,"Una mujer de 26 años tenía sicarios en su mando en Cortazar.","https://drive.google.com/file/d/186UA3_l04_anWyumyNLiiZn491BHT23T/view?usp=sharing","Vespertino",00:01:23,"Braulio","Televisión","TV4","organismos autonomos","fge",NA,2022-06-03 16:23:38
"339",2022-06-03 16:23:38,2022-06-03,"Una mujer de 26 años tenía sicarios en su mando en Cortazar.","https://drive.google.com/file/d/186UA3_l04_anWyumyNLiiZn491BHT23T/view?usp=sharing","Vespertino",00:01:23,"Braulio","Televisión","TV4","organismos autonomos"," cortazar",NA,2022-06-03 16:23:38
"340",2022-06-03 16:23:38,2022-06-03,"Una mujer de 26 años tenía sicarios en su mando en Cortazar.","https://drive.google.com/file/d/186UA3_l04_anWyumyNLiiZn491BHT23T/view?usp=sharing","Vespertino",00:01:23,"Braulio","Televisión","TV4"," municipios","fge",NA,2022-06-03 16:23:38
"341",2022-06-03 16:23:38,2022-06-03,"Una mujer de 26 años tenía sicarios en su mando en Cortazar.","https://drive.google.com/file/d/186UA3_l04_anWyumyNLiiZn491BHT23T/view?usp=sharing","Vespertino",00:01:23,"Braulio","Televisión","TV4"," municipios"," cortazar",NA,2022-06-03 16:23:38
"342",2022-06-03 16:28:20,2022-06-03,"Capacitan a bares y cantinas de la capital en materia de prevención de extorsiones.","https://drive.google.com/file/d/1aEL8nRP2hTt__fjNpE0wiLZTmctXHUQZ/view?usp=sharing","Vespertino",00:01:36,"Braulio","Televisión","TV4","municipios","guanajuato",NA,2022-06-03 16:28:20
"343",2022-06-03 16:30:21,2022-06-03,"El SSP lamentó el caso de un policía de Irapuato relacionado en violencia contra un menor.","https://drive.google.com/file/d/1vCYb1UTuaTjo-T111c2JBNEvzbiFQ7A3/view?usp=sharing","Vespertino",00:00:52,"Braulio","Televisión","TV4","gobierno estatal","ssp",NA,2022-06-03 16:30:21
"344",2022-06-03 16:32:09,2022-06-03,"Se reactiva la expo cerveza artesanal en Guanajuato, capital.","https://drive.google.com/file/d/1TJxrAorWNJYATiveV__1keVPUCW4hhmO/view?usp=sharing","Vespertino",00:01:19,"Braulio","Televisión","TV4","municipios","guanajuato","reactivacion economica",2022-06-03 16:32:09
"345",2022-06-03 16:47:13,2022-06-03,"Ejecutan a motociclista en plena avenida de Acámbaro","https://drive.google.com/file/d/1erEWPSA_fsRKBbWtKddlms3pq-dyv-yQ/view?usp=sharing","Vespertino",00:00:21,"Braulio","Televisión","Correo al punto","organismos autonomos","acambaro","inseguridad",2022-06-03 16:47:13
"346",2022-06-03 16:47:13,2022-06-03,"Ejecutan a motociclista en plena avenida de Acámbaro","https://drive.google.com/file/d/1erEWPSA_fsRKBbWtKddlms3pq-dyv-yQ/view?usp=sharing","Vespertino",00:00:21,"Braulio","Televisión","Correo al punto","organismos autonomos"," fge","inseguridad",2022-06-03 16:47:13
"347",2022-06-03 16:47:13,2022-06-03,"Ejecutan a motociclista en plena avenida de Acámbaro","https://drive.google.com/file/d/1erEWPSA_fsRKBbWtKddlms3pq-dyv-yQ/view?usp=sharing","Vespertino",00:00:21,"Braulio","Televisión","Correo al punto"," municipios","acambaro","inseguridad",2022-06-03 16:47:13
"348",2022-06-03 16:47:13,2022-06-03,"Ejecutan a motociclista en plena avenida de Acámbaro","https://drive.google.com/file/d/1erEWPSA_fsRKBbWtKddlms3pq-dyv-yQ/view?usp=sharing","Vespertino",00:00:21,"Braulio","Televisión","Correo al punto"," municipios"," fge","inseguridad",2022-06-03 16:47:13
"349",2022-06-03 16:48:22,2022-06-03,"Aprueban el aumento salarial para músicos de la OSUG.","https://drive.google.com/file/d/1fY43s-dE3O5b83h7tQdDRaUbMNegtzt7/view?usp=sharing","Vespertino",00:00:46,"Braulio","Televisión","Correo al punto","organismos autonomos","ug",NA,2022-06-03 16:48:22
"350",2022-06-03 16:49:22,2022-06-03,"La SSG apuesta por más espacios libres de humo de tabaco.","https://drive.google.com/file/d/17jWt2amy_Ua1EUxplPif-JWS9KFCzzME/view?usp=sharing","Vespertino",00:00:38,"Braulio","Televisión","Correo al punto","gobierno estatal","ssg",NA,2022-06-03 16:49:22
"351",2022-06-03 17:22:44,2022-06-03,"Empresarios de la COPARMEX León piden que la próxima reunión de alcaldes en Celaya con el Srio. Gobernación debe sumar para mejorar la seguridad en el estado","https://drive.google.com/file/d/1Nq3hKb-BYg3LuYJZ5whbOzQS2T2HEcD6/view?usp=sharing","Vespertino",00:02:49,"Elisa","Radio","La Poderosa","gobierno estatal","leon",NA,2022-06-03 17:22:44
"352",2022-06-03 17:22:44,2022-06-03,"Empresarios de la COPARMEX León piden que la próxima reunión de alcaldes en Celaya con el Srio. Gobernación debe sumar para mejorar la seguridad en el estado","https://drive.google.com/file/d/1Nq3hKb-BYg3LuYJZ5whbOzQS2T2HEcD6/view?usp=sharing","Vespertino",00:02:49,"Elisa","Radio","La Poderosa","gobierno estatal"," seguridad",NA,2022-06-03 17:22:44
"353",2022-06-03 17:22:44,2022-06-03,"Empresarios de la COPARMEX León piden que la próxima reunión de alcaldes en Celaya con el Srio. Gobernación debe sumar para mejorar la seguridad en el estado","https://drive.google.com/file/d/1Nq3hKb-BYg3LuYJZ5whbOzQS2T2HEcD6/view?usp=sharing","Vespertino",00:02:49,"Elisa","Radio","La Poderosa","gobierno estatal"," coparmex",NA,2022-06-03 17:22:44
"354",2022-06-03 17:22:44,2022-06-03,"Empresarios de la COPARMEX León piden que la próxima reunión de alcaldes en Celaya con el Srio. Gobernación debe sumar para mejorar la seguridad en el estado","https://drive.google.com/file/d/1Nq3hKb-BYg3LuYJZ5whbOzQS2T2HEcD6/view?usp=sharing","Vespertino",00:02:49,"Elisa","Radio","La Poderosa"," municipios","leon",NA,2022-06-03 17:22:44
"355",2022-06-03 17:22:44,2022-06-03,"Empresarios de la COPARMEX León piden que la próxima reunión de alcaldes en Celaya con el Srio. Gobernación debe sumar para mejorar la seguridad en el estado","https://drive.google.com/file/d/1Nq3hKb-BYg3LuYJZ5whbOzQS2T2HEcD6/view?usp=sharing","Vespertino",00:02:49,"Elisa","Radio","La Poderosa"," municipios"," seguridad",NA,2022-06-03 17:22:44
"356",2022-06-03 17:22:44,2022-06-03,"Empresarios de la COPARMEX León piden que la próxima reunión de alcaldes en Celaya con el Srio. Gobernación debe sumar para mejorar la seguridad en el estado","https://drive.google.com/file/d/1Nq3hKb-BYg3LuYJZ5whbOzQS2T2HEcD6/view?usp=sharing","Vespertino",00:02:49,"Elisa","Radio","La Poderosa"," municipios"," coparmex",NA,2022-06-03 17:22:44
"357",2022-06-03 17:23:11,2022-06-03,"A partir del 1ro de agosto entrará en vigor una restauración salarial del 10% para integrantes en activo de la OSUG.","https://drive.google.com/file/d/1WRNqWqpoi3iDBXr0_rnV2kS7XN2ltsZa/view?usp=sharing","Vespertino",00:01:00,"Elisa","Radio","La Poderosa","gobierno estatal","ug",NA,2022-06-03 17:23:11
"358",2022-06-03 17:23:11,2022-06-03,"A partir del 1ro de agosto entrará en vigor una restauración salarial del 10% para integrantes en activo de la OSUG.","https://drive.google.com/file/d/1WRNqWqpoi3iDBXr0_rnV2kS7XN2ltsZa/view?usp=sharing","Vespertino",00:01:00,"Elisa","Radio","La Poderosa"," municipios","ug",NA,2022-06-03 17:23:11
"359",2022-06-03 17:23:40,2022-06-03,"Confianza por parte de la ciudadana, apoyo del gobierno para elevar su nivel educativo y atender su salud son los mayores anhelos de las corporaciones policiacas; Sophia Huett.","https://drive.google.com/file/d/1YvEm8XwbRXGZmPpo2JCBUnSH0lUaT2qa/view?usp=sharing","Vespertino",00:02:18,"Elisa","Radio","La Poderosa","gobierno estatal","sesspe",NA,2022-06-03 17:23:40
"360",2022-06-03 17:23:40,2022-06-03,"Confianza por parte de la ciudadana, apoyo del gobierno para elevar su nivel educativo y atender su salud son los mayores anhelos de las corporaciones policiacas; Sophia Huett.","https://drive.google.com/file/d/1YvEm8XwbRXGZmPpo2JCBUnSH0lUaT2qa/view?usp=sharing","Vespertino",00:02:18,"Elisa","Radio","La Poderosa"," municipios","sesspe",NA,2022-06-03 17:23:40
"361",2022-06-03 17:24:07,2022-06-03,"No es suficiente el esfuerzo y compromiso de las autoridades para detener la escalada de homicidios en León.","https://drive.google.com/file/d/1Ene-hClHdJP79QNFKbS8ORMZONf5iub-/view?usp=sharing","Vespertino",00:01:55,"Elisa","Radio","MVS León","gobierno estatal","leon",NA,2022-06-03 17:24:07
"362",2022-06-03 17:24:07,2022-06-03,"No es suficiente el esfuerzo y compromiso de las autoridades para detener la escalada de homicidios en León.","https://drive.google.com/file/d/1Ene-hClHdJP79QNFKbS8ORMZONf5iub-/view?usp=sharing","Vespertino",00:01:55,"Elisa","Radio","MVS León","gobierno estatal"," seguridad",NA,2022-06-03 17:24:07
"363",2022-06-03 17:24:07,2022-06-03,"No es suficiente el esfuerzo y compromiso de las autoridades para detener la escalada de homicidios en León.","https://drive.google.com/file/d/1Ene-hClHdJP79QNFKbS8ORMZONf5iub-/view?usp=sharing","Vespertino",00:01:55,"Elisa","Radio","MVS León"," municipios","leon",NA,2022-06-03 17:24:07
"364",2022-06-03 17:24:07,2022-06-03,"No es suficiente el esfuerzo y compromiso de las autoridades para detener la escalada de homicidios en León.","https://drive.google.com/file/d/1Ene-hClHdJP79QNFKbS8ORMZONf5iub-/view?usp=sharing","Vespertino",00:01:55,"Elisa","Radio","MVS León"," municipios"," seguridad",NA,2022-06-03 17:24:07
"365",2022-06-03 17:24:20,2022-06-03,"Los 77 homicidios ocurridos en mayo fueron por la venta y consumo de droga; Mario Bravo.","https://drive.google.com/file/d/12vEAEHV5PlSVrdpJU6Dwk5-ti89sgika/view?usp=sharing","Vespertino",00:02:56,"Elisa","Radio","La Poderosa","gobierno estatal","seguridad",NA,2022-06-03 17:24:20
"366",2022-06-03 17:24:20,2022-06-03,"Los 77 homicidios ocurridos en mayo fueron por la venta y consumo de droga; Mario Bravo.","https://drive.google.com/file/d/12vEAEHV5PlSVrdpJU6Dwk5-ti89sgika/view?usp=sharing","Vespertino",00:02:56,"Elisa","Radio","La Poderosa","gobierno estatal"," leon",NA,2022-06-03 17:24:20
"367",2022-06-03 17:24:20,2022-06-03,"Los 77 homicidios ocurridos en mayo fueron por la venta y consumo de droga; Mario Bravo.","https://drive.google.com/file/d/12vEAEHV5PlSVrdpJU6Dwk5-ti89sgika/view?usp=sharing","Vespertino",00:02:56,"Elisa","Radio","La Poderosa"," municipios","seguridad",NA,2022-06-03 17:24:20
"368",2022-06-03 17:24:20,2022-06-03,"Los 77 homicidios ocurridos en mayo fueron por la venta y consumo de droga; Mario Bravo.","https://drive.google.com/file/d/12vEAEHV5PlSVrdpJU6Dwk5-ti89sgika/view?usp=sharing","Vespertino",00:02:56,"Elisa","Radio","La Poderosa"," municipios"," leon",NA,2022-06-03 17:24:20
"369",2022-06-03 17:54:15,2022-06-03,"Quedo abierta la convocatoria para Srio. Ejecutivo del Comité Leones.","https://drive.google.com/file/d/1SG_Jqd1u-4Hli8l-sTfJLBhg2eK1eN4U/view?usp=sharing","Vespertino",00:02:31,"Elisa","Radio","La Poderosa","municipios","leon","seguridad",2022-06-03 17:54:15
"370",2022-06-03 18:37:59,2022-06-03,"Autoridades de la UG, estatales y municipales firmaron un nuevo convenio de colaboración.","https://drive.google.com/file/d/1w2GZOFtm--AUeC7J--wjmqXDW9Fr8RHx/view?usp=sharing","Vespertino",00:01:29,"Elisa","Televisión","Televisa Bajío","gobierno estatal","sspe",NA,2022-06-03 18:37:59
"371",2022-06-03 18:37:59,2022-06-03,"Autoridades de la UG, estatales y municipales firmaron un nuevo convenio de colaboración.","https://drive.google.com/file/d/1w2GZOFtm--AUeC7J--wjmqXDW9Fr8RHx/view?usp=sharing","Vespertino",00:01:29,"Elisa","Televisión","Televisa Bajío","gobierno estatal"," ug",NA,2022-06-03 18:37:59
"372",2022-06-03 18:37:59,2022-06-03,"Autoridades de la UG, estatales y municipales firmaron un nuevo convenio de colaboración.","https://drive.google.com/file/d/1w2GZOFtm--AUeC7J--wjmqXDW9Fr8RHx/view?usp=sharing","Vespertino",00:01:29,"Elisa","Televisión","Televisa Bajío"," organismos autonomos","sspe",NA,2022-06-03 18:37:59
"373",2022-06-03 18:37:59,2022-06-03,"Autoridades de la UG, estatales y municipales firmaron un nuevo convenio de colaboración.","https://drive.google.com/file/d/1w2GZOFtm--AUeC7J--wjmqXDW9Fr8RHx/view?usp=sharing","Vespertino",00:01:29,"Elisa","Televisión","Televisa Bajío"," organismos autonomos"," ug",NA,2022-06-03 18:37:59
"374",2022-06-03 18:37:59,2022-06-03,"Autoridades de la UG, estatales y municipales firmaron un nuevo convenio de colaboración.","https://drive.google.com/file/d/1w2GZOFtm--AUeC7J--wjmqXDW9Fr8RHx/view?usp=sharing","Vespertino",00:01:29,"Elisa","Televisión","Televisa Bajío"," municipios","sspe",NA,2022-06-03 18:37:59
"375",2022-06-03 18:37:59,2022-06-03,"Autoridades de la UG, estatales y municipales firmaron un nuevo convenio de colaboración.","https://drive.google.com/file/d/1w2GZOFtm--AUeC7J--wjmqXDW9Fr8RHx/view?usp=sharing","Vespertino",00:01:29,"Elisa","Televisión","Televisa Bajío"," municipios"," ug",NA,2022-06-03 18:37:59
"376",2022-06-03 18:38:24,2022-06-03,"Leoneses dicen estar a favor de la estrategia del gobierno estatal para que niños y jóvenes regresen a las aulas.","https://drive.google.com/file/d/1t7-9IEV31uXtMMNlDe-tvvXnzqsvBjjc/view?usp=sharing","Vespertino",00:01:47,"Elisa","Televisión","Televisa Bajío","gobierno estatal","leon",NA,2022-06-03 18:38:24
"377",2022-06-03 18:38:24,2022-06-03,"Leoneses dicen estar a favor de la estrategia del gobierno estatal para que niños y jóvenes regresen a las aulas.","https://drive.google.com/file/d/1t7-9IEV31uXtMMNlDe-tvvXnzqsvBjjc/view?usp=sharing","Vespertino",00:01:47,"Elisa","Televisión","Televisa Bajío","gobierno estatal"," seg",NA,2022-06-03 18:38:24
"378",2022-06-03 18:38:24,2022-06-03,"Leoneses dicen estar a favor de la estrategia del gobierno estatal para que niños y jóvenes regresen a las aulas.","https://drive.google.com/file/d/1t7-9IEV31uXtMMNlDe-tvvXnzqsvBjjc/view?usp=sharing","Vespertino",00:01:47,"Elisa","Televisión","Televisa Bajío"," municipios","leon",NA,2022-06-03 18:38:24
"379",2022-06-03 18:38:24,2022-06-03,"Leoneses dicen estar a favor de la estrategia del gobierno estatal para que niños y jóvenes regresen a las aulas.","https://drive.google.com/file/d/1t7-9IEV31uXtMMNlDe-tvvXnzqsvBjjc/view?usp=sharing","Vespertino",00:01:47,"Elisa","Televisión","Televisa Bajío"," municipios"," seg",NA,2022-06-03 18:38:24
"380",2022-06-03 18:38:50,2022-06-03,"Continúa vacunación anticovid a jóvenes con segundas dosis de 15-17 años; León.","https://drive.google.com/file/d/1yTa_eGlKTQ93MkqIRxkfgPz4SzHg5oqy/view?usp=sharing","Vespertino",00:01:38,"Elisa","Televisión","Televisa Bajío","gobierno estatal","ssg","covid",2022-06-03 18:38:50
